number_of_rooms,floor,area,latitude,longitude,price
3,3,114.0,38.5834656,68.7891768,670000
4,2,100.0,,,270000
2,9,50.0,38.5858337,68.793715,570000
1,1,49.0,38.5629855,68.7438661,350000
1,4,51.0,38.52874565,68.7448214,350000
2,11,68.0,,,461380
1,17,41.0,38.5853222,68.71890381645422,130000
2,11,79.0,,,490000
2,12,50.0,,,837500
2,15,83.0,,,572700
4,7,124.0,,,912640
2,8,77.0,38.5859732,68.79927069760828,339000
4,2,70.0,38.5215622,68.74921245,650000
2,3,71.0,38.5871679,68.7869964,830000
1,3,29.0,38.5305762,68.7763022,280000
3,6,75.0,38.5305762,68.7763022,560000
1,3,55.0,,,442750
2,13,97.0,,,624680
6,4,185.0,,,1489250
2,5,114.0,38.5540499,68.78854784999999,490000
2,9,71.0,38.5540499,68.78854784999999,350000
2,5,77.0,,,441180
3,7,80.0,38.5902908,68.73696025314088,540000
2,6,102.0,,,450000
2,12,76.0,38.5635832,68.7537962,343000
2,7,65.0,,,272000
2,4,37.0,38.5507163,68.8305472,398000
6,17,162.0,,,1117800
3,13,101.0,,,678720
2,6,80.0,38.5208346,68.74790775,510000
5,18,203.0,,,1400700
2,4,55.0,38.5305762,68.7763022,288000
4,1,84.0,38.5615057,68.739065,550000
6,7,204.0,,,1591200
2,1,66.0,38.5305762,68.7763022,400000
2,9,46.0,38.52225355,68.74991793788521,420000
2,6,50.0,,,195000
2,16,50.0,,,320000
1,4,60.0,38.5871679,68.7869964,340500
2,11,91.0,,,560000
6,16,216.0,,,1490400
2,10,41.0,38.5615057,68.739065,400000
1,11,74.0,,,460000
5,12,174.0,,,1130650
2,1,34.0,38.5427547,68.8685532,273000
2,5,70.0,38.5853222,68.71890381645422,508500
5,10,127.0,,,869060
3,4,50.0,,,792262
2,16,82.0,,,565800
1,7,42.0,38.5615057,68.739065,330000
2,1,45.0,38.5615057,68.739065,365000
2,16,103.0,,,613570
6,9,158.0,,,1090200
1,14,68.0,38.5623761,68.79558875624159,435570
3,6,96.0,,,673440
4,17,153.0,,,1055700
1,15,46.0,,,287780
3,15,147.0,,,1014300
1,13,59.0,,,379960
6,9,360.0,38.5615057,68.739065,4068000
2,9,58.0,38.5305762,68.7763022,380000
3,2,52.0,38.5615057,68.739065,440000
1,5,85.0,38.5706843,68.7897228,630000
5,3,76.0,,,650000
1,4,26.0,38.5507163,68.8305472,240000
2,1,44.0,38.5305762,68.7763022,210000
2,2,48.0,38.5305762,68.7763022,260000
5,3,81.0,38.5615057,68.739065,736000
2,6,50.0,,,400000
4,4,90.0,38.5507163,68.8305472,650000
2,2,107.0,38.5305762,68.7763022,295000
2,14,70.0,38.5615057,68.739065,290000
3,8,70.0,38.58527165,68.7282739598053,624000
3,12,85.0,38.5305762,68.7763022,480000
2,12,40.0,38.5853222,68.71890381645422,160000
3,7,52.0,38.5853222,68.71890381645422,190000
2,5,77.0,38.5215622,68.74921245,685000
4,6,145.0,38.5736713,68.7948765,1653000
3,3,58.0,38.509434,68.73463477325393,535000
2,11,60.0,,,798000
3,4,64.0,,,400000
2,4,66.0,38.5112209,68.73803768568288,450000
4,6,50.0,,,860000
3,1,70.0,,,605000
2,10,51.0,38.5823233,68.74831405,328000
1,16,51.0,38.5507163,68.8305472,300000
2,3,53.0,38.5507163,68.8305472,210000
3,2,120.0,38.5739136,68.7854047,1349000
1,14,59.0,38.5853222,68.71890381645422,130000
2,2,56.0,38.5615057,68.739065,485000
3,3,54.0,38.5305762,68.7763022,615000
4,4,63.0,38.5823233,68.74831405,530000
2,11,50.0,,,350000
1,10,53.0,38.5615057,68.739065,215000
1,11,48.0,38.5305762,68.7763022,200000
5,2,78.0,38.5305762,68.7763022,881400
2,2,53.0,38.57144665,68.75630004640139,480000
3,5,108.0,38.55844695,68.74822573217185,900000
1,11,55.0,,,270000
2,1,60.0,38.55014405,68.76102166353772,383000
4,9,76.0,38.5305762,68.7763022,600000
5,11,143.0,,,953810
6,7,184.0,,,1435200
2,15,50.0,38.5507163,68.8305472,460000
3,17,119.0,,,670560
2,8,80.0,,,579600
1,8,49.0,38.5615057,68.739065,341500
6,18,221.0,,,1524900
1,16,69.0,,,421340
1,8,53.0,38.5615057,68.739065,225663
6,18,212.0,,,1462800
3,7,124.0,,,912640
3,4,106.0,,,835015
5,5,100.0,38.5849938,68.7245146,600000
1,3,63.0,,,503120
1,5,41.0,38.5615057,68.739065,300000
4,17,134.0,,,755090
1,13,45.0,,,294980
2,2,40.0,38.5615057,68.739065,390000
6,4,167.0,38.52225355,68.74991793788521,2000000
5,15,112.0,,,669760
2,5,98.0,38.5776615,68.7225776,855000
1,8,58.0,38.5305762,68.7763022,300000
1,4,36.0,38.5305762,68.7763022,155000
2,8,68.0,38.5858337,68.793715,349000
1,2,34.0,38.5575994,68.76368975457416,250000
1,1,26.0,,,170000
4,3,120.0,,,966000
2,9,55.0,38.5615057,68.739065,454000
3,9,80.0,38.55014405,68.76102166353772,799999
2,7,86.0,38.5635832,68.7537962,650000
1,3,52.0,38.5853222,68.71890381645422,345000
3,4,62.0,,,520000
2,9,50.0,,,390000
2,13,50.0,,,763600
4,12,144.0,,,935710
3,2,87.0,,,545000
2,1,50.0,38.5615057,68.739065,400000
2,10,55.0,38.5507163,68.8305472,310000
2,2,78.0,38.5603058,68.7246021,440000
3,11,98.0,38.5507163,68.8305472,590000
2,4,38.0,38.5858337,68.793715,280000
2,1,41.0,,,400000
2,1,64.0,38.5615057,68.739065,310000
2,15,96.0,38.5615057,68.739065,980000
1,17,53.0,38.5305762,68.7763022,228562
3,9,76.0,38.52874565,68.7448214,567000
2,2,78.0,38.5507163,68.8305472,720000
2,2,65.0,,,509512
2,8,65.0,38.5507163,68.8305472,327476
1,12,50.0,,,263000
3,3,103.0,38.5507163,68.8305472,464324
4,5,122.0,,,940010
4,1,74.0,38.5615057,68.739065,621500
2,3,50.0,,,400000
3,11,128.0,,,790000
3,3,75.0,38.5305762,68.7763022,410000
6,7,177.0,38.5688829,68.7908893,1359360
1,10,51.0,,,357180
3,4,90.0,38.5615057,68.739065,640000
3,1,62.0,38.5635832,68.7537962,637000
4,5,67.0,38.525688,68.7492703353783,600000
1,6,46.0,38.533662,68.6677214,210000
2,2,65.0,38.5425835,68.81521423589763,485000
3,0,78.0,,,350000
2,4,50.0,38.5499408,68.80967076108868,400000
3,19,135.0,38.58096865,68.79602632635067,800000
3,3,75.0,38.5305762,68.7763022,600000
1,4,42.0,38.5858337,68.793715,320000
2,5,60.0,38.5615057,68.739065,340000
3,4,65.0,,,524000
2,2,68.0,38.5853222,68.71890381645422,455000
3,4,50.0,,,450000
5,1,100.0,,,760000
3,8,83.0,,,800000
1,3,51.0,38.5871679,68.7869964,405000
2,10,62.0,38.52225355,68.74991793788521,587600
3,10,50.0,,,627550
5,4,100.0,38.5615057,68.739065,650000
2,6,52.0,38.5615057,68.739065,395000
2,8,74.0,38.5905467,68.7329119,435000
3,9,100.0,38.5208346,68.74790775,599000
2,9,76.0,38.5507163,68.8305472,640000
4,2,100.0,,,950000
2,2,54.0,38.5849938,68.7245146,410000
3,3,85.0,38.52399065,68.74912565571961,580000
3,1,53.0,,,590000
2,11,77.0,38.5686785,68.79479377896965,437000
2,4,46.0,38.5615057,68.739065,466000
3,1,65.0,38.5615057,68.739065,400000
3,2,75.0,38.5853222,68.71890381645422,590600
1,1,43.0,38.5305762,68.7763022,260000
1,5,51.0,38.5100357,68.7339248,361600
4,3,72.0,38.5615057,68.739065,680000
4,7,120.0,38.5208346,68.74790775,852000
1,6,62.0,38.5507163,68.8305472,400000
2,15,55.0,38.52874565,68.7448214,500000
2,15,78.0,,,489060
1,9,62.0,38.5507163,68.8305472,475000
2,4,44.0,38.5615057,68.739065,340000
3,3,63.0,38.58527165,68.7282739598053,600000
3,2,70.0,38.5615057,68.739065,660000
6,18,150.0,,,872100
2,2,77.0,38.5615057,68.739065,470000
3,9,141.0,,,989110
1,1,50.0,,,260000
3,2,90.0,38.5832623,68.7107404123386,700000
3,5,122.0,,,940010
6,17,199.0,,,1309850
2,7,64.0,,,473980
4,3,100.0,,,805000
6,15,156.0,,,1076400
6,4,155.0,,,1302000
4,18,151.0,,,1041900
2,13,81.0,,,544320
2,8,64.0,38.52874565,68.7448214,470000
3,15,84.0,,,470000
2,17,81.0,,,558900
3,16,145.0,,,1000500
4,13,130.0,,,822250
5,14,198.0,,,1366200
2,4,106.0,,,836230
4,15,132.0,,,789360
2,5,60.0,38.5923236,68.7570376,452000
4,6,75.0,38.5615057,68.739065,650000
4,14,146.0,,,898340
1,9,43.0,,,307580
1,8,43.0,,,310360
4,4,117.0,38.5507163,68.8305472,1140000
6,8,190.0,,,1365720
2,5,57.0,38.5112209,68.73803768568288,400000
1,6,73.0,38.5507163,68.8305472,420000
3,4,50.0,38.5305762,68.7763022,340000
2,6,40.0,38.5670588,68.7580972,370000
3,14,50.0,,,471000
6,7,159.0,,,1170240
3,9,120.0,38.5706843,68.7897228,1450000
2,4,50.0,,,280000
4,1,90.0,38.5425835,68.81521423589763,795000
3,8,92.0,38.5427547,68.8685532,750000
3,5,110.0,38.5615057,68.739065,970000
3,2,60.0,38.54557415,68.82363701984585,570000
4,13,115.0,,,727380
4,2,150.0,38.5208346,68.74790775,1650000
6,10,197.0,38.5635832,68.7537962,1499000
3,12,99.0,,,643250
2,4,61.0,,,481230
1,3,28.0,38.5887216,68.73026537888512,225000
2,6,78.0,,,590230
1,13,54.0,38.4881522,68.7153354,342000
2,9,44.0,,,365000
4,19,144.0,38.5507163,68.8305472,660000
3,2,131.0,,,1247380
3,8,110.0,38.5536898,68.7652048,999000
6,14,219.0,,,1511100
1,2,34.0,38.5305762,68.7763022,165000
2,4,50.0,38.52225355,68.74991793788521,433200
6,5,187.0,,,1440840
6,14,210.0,,,1449000
5,13,160.0,,,1012000
3,4,44.0,38.55844695,68.74822573217185,421800
3,4,54.0,,,478800
3,15,117.0,,,699660
4,4,140.0,,,1106000
4,2,87.0,38.5853222,68.71890381645422,630000
4,1,105.0,38.5871679,68.7869964,1250000
2,10,63.0,38.54670385,68.74736905,558000
2,7,55.0,38.5615057,68.739065,345000
3,11,82.0,38.5077678,68.7681578,220000
2,9,75.0,38.5615057,68.739065,300000
4,10,121.0,38.5858337,68.793715,1420000
3,1,90.0,38.5305762,68.7763022,600000
1,8,68.0,38.5208346,68.74790775,389000
4,4,68.0,38.5902908,68.73696025314088,600000
1,13,44.0,38.5853222,68.71890381645422,150000
3,11,119.0,,,634800
2,2,41.0,,,385000
2,3,60.0,38.5305762,68.7763022,350000
1,6,40.0,38.5112209,68.73803768568288,280000
4,1,80.0,38.5823233,68.74831405,590000
2,7,81.0,38.5305762,68.7763022,628800
2,4,38.0,38.562076,68.7984058,365000
2,3,55.0,38.52225355,68.74991793788521,420000
3,4,75.0,38.54670385,68.74736905,537000
4,13,50.0,,,1500000
3,11,82.0,38.5077678,68.7681578,220000
2,5,51.0,38.5834656,68.7891768,450000
4,4,85.0,38.5215622,68.74921245,590000
2,3,40.0,38.5834656,68.7891768,390000
2,2,68.0,,,432065
2,3,36.0,,,390000
2,1,50.0,,,380000
1,14,53.0,38.5707484,68.7886955,300000
2,10,77.0,38.5615057,68.739065,470000
2,9,84.0,38.5871679,68.7869964,550000
2,14,78.0,38.52225355,68.74991793788521,370000
4,6,86.0,38.5305762,68.7763022,550000
2,7,54.0,38.5305762,68.7763022,330000
1,4,42.0,38.5077678,68.7681578,240000
2,13,46.0,38.5621345,68.75583104243432,300000
2,1,51.0,,,315000
3,5,64.0,,,550000
2,14,81.0,,,530874
3,5,92.0,,,708860
1,12,66.0,38.5871679,68.7869964,524000
2,14,69.0,38.5507163,68.8305472,452226
2,4,91.0,38.5871679,68.7869964,600000
2,3,42.0,38.5797223,68.8002844,400000
5,11,142.0,,,971710
2,13,59.0,38.5615057,68.739065,152300
3,2,130.0,38.5220816,68.75049985000001,1300070
6,14,166.0,,,1021400
2,1,44.0,,,470000
2,3,41.0,38.5305762,68.7763022,280000
5,11,158.0,,,1053860
6,7,197.0,,,1512960
2,3,35.0,,,270000
3,10,106.0,38.5686785,68.79479377896965,677000
3,1,57.0,38.5305762,68.7763022,330000
2,3,55.0,,,480000
2,3,50.0,,,495000
1,11,67.0,,,420000
2,2,48.0,38.5305762,68.7763022,200000
1,5,30.0,38.5849938,68.7245146,250000
3,12,110.0,38.5615057,68.739065,375000
3,7,67.0,,,590000
5,15,193.0,,,1331700
3,5,130.0,38.5507163,68.8305472,1520000
2,7,50.0,,,380000
2,5,57.0,,,430000
2,6,45.0,38.5858337,68.793715,310000
2,2,47.0,38.5305762,68.7763022,220000
2,2,52.0,38.5507163,68.8305472,445000
2,2,40.0,38.50599805,68.75511569013814,230000
1,4,40.0,38.5305762,68.7763022,310000
3,12,80.0,38.5615057,68.739065,598000
2,11,103.0,,,640000
3,11,95.0,38.5849938,68.7245146,427500
4,4,67.0,,,595000
2,12,67.0,38.5871679,68.7869964,395000
3,17,134.0,,,755090
2,9,44.0,,,330000
3,4,58.0,38.52225355,68.74991793788521,600000
2,4,60.0,38.5615057,68.739065,360000
3,4,65.0,38.52580575,68.73710437940755,450000
3,2,50.0,38.5305762,68.7763022,312000
3,9,77.0,38.5615057,68.739065,543000
2,19,80.0,,,175000
2,3,57.0,,,432000
3,14,180.0,38.5615057,68.739065,1356000
1,14,50.0,,,1300000
2,2,48.0,38.5507163,68.8305472,510000
2,13,60.0,38.5305762,68.7763022,300000
2,4,50.0,38.5507163,68.8305472,340000
3,15,103.0,38.5507163,68.8305472,912000
3,11,102.0,38.5507163,68.8305472,348840
1,1,48.0,38.5853222,68.71890381645422,390000
2,14,55.0,38.5507163,68.8305472,500000
1,12,41.0,,,320000
2,10,80.0,,,908000
2,3,48.0,38.5305762,68.7763022,378000
1,11,44.0,38.5670588,68.7580972,420000
2,15,86.0,38.5234594,68.74951586109968,364000
4,4,80.0,38.5615057,68.739065,573000
1,7,41.0,38.5853222,68.71890381645422,182000
3,1,57.0,38.5901913,68.75206367982065,370000
4,5,68.0,38.5305762,68.7763022,620000
2,13,120.0,38.5737759,68.8016005,1200000
2,6,47.0,38.5615057,68.739065,350000
1,15,52.0,38.5635832,68.7537962,340000
3,9,111.0,38.56238815,68.80941509418605,778670
2,4,67.0,38.5112209,68.73803768568288,450000
1,8,65.0,38.5623761,68.79558875624159,474660
3,3,70.0,38.5615057,68.739065,508600
2,10,44.0,38.5823233,68.74831405,305000
3,5,68.0,,,511000
1,6,64.0,,,486500
4,12,114.0,,,740770
3,15,132.0,,,789360
5,17,183.0,38.56575325,68.79117718023159,1084820
3,2,110.0,,,1152000
4,2,135.0,,,1253860
1,6,48.0,38.5305762,68.7763022,220000
3,2,50.0,38.5507163,68.8305472,200000
2,10,103.0,38.5834656,68.7891768,750000
2,5,38.0,38.58288255,68.7482971,364000
2,2,48.0,38.5305762,68.7763022,220000
3,4,60.0,,,450000
5,3,85.0,38.5832623,68.7107404123386,568000
1,1,48.0,38.5507163,68.8305472,246000
3,1,70.0,38.5849938,68.7245146,545000
2,7,47.0,38.5615057,68.739065,430540
3,1,71.0,38.5615057,68.739065,560000
2,17,95.0,38.58227975,68.76266008256485,485000
2,9,50.0,38.5853222,68.71890381645422,360000
2,2,50.0,,,220000
4,3,69.0,38.5615057,68.739065,705000
2,3,51.0,38.5507163,68.8305472,370000
1,12,112.0,,,508000
1,7,40.0,38.5635832,68.7537962,296000
2,2,52.0,38.5305762,68.7763022,233000
1,7,40.0,38.5635832,68.7537962,290000
2,4,45.0,38.55966,68.7514043,342000
5,16,188.0,38.57248245,68.72973673859121,1130890
2,8,65.0,,,450000
3,8,107.0,38.5507163,68.8305472,460000
2,2,52.0,38.5305762,68.7763022,235000
1,14,50.0,,,310000
3,9,80.0,38.5305762,68.7763022,420000
2,3,53.0,38.5305762,68.7763022,340000
1,3,30.0,,,202000
1,12,50.0,,,285000
3,14,131.0,,,805980
4,10,118.0,,,1017000
1,5,33.0,,,170000
1,13,52.0,38.5305762,68.7763022,246000
2,15,64.0,38.5871679,68.7869964,370000
1,5,40.0,38.5858337,68.793715,203500
2,3,54.0,38.5615057,68.739065,380000
1,3,24.0,38.5887216,68.73026537888512,210000
2,8,62.0,38.5112209,68.73803768568288,3600000
2,4,50.0,38.5615057,68.739065,400000
3,8,100.0,,,624000
1,4,25.0,38.5305762,68.7763022,230000
2,14,61.0,38.5154336,68.7530983,240000
3,8,106.0,38.5615057,68.739065,460000
1,2,107.0,38.5305762,68.7763022,295000
2,2,107.0,38.5305762,68.7763022,295000
1,1,26.0,38.55857825,68.79582022080177,129000
1,11,46.0,,,356000
1,8,49.0,,,360000
2,1,50.0,,,220000
2,5,51.0,38.5859732,68.79927069760828,250750
2,12,75.0,,,325000
2,8,102.0,38.5507163,68.8305472,1073500
4,13,160.0,,,1135000
2,9,73.0,,,730000
1,11,61.0,38.5615057,68.739065,285000
2,2,107.0,38.55857825,68.79582022080177,295000
3,4,83.0,38.5615057,68.739065,440000
1,4,26.0,,,293600
4,2,65.0,38.5858337,68.793715,650000
2,1,39.0,,,260000
2,13,53.0,38.5707484,68.7886955,635000
2,6,50.0,,,215000
2,8,74.0,38.584950250000006,68.76348722496377,570000
2,2,37.0,38.5887216,68.73026537888512,296000
5,3,124.0,38.5853222,68.71890381645422,910780
2,0,52.0,38.5208346,68.74790775,230000
2,3,63.0,38.5112209,68.73803768568288,339000
1,3,34.0,38.5635832,68.7537962,260000
3,13,114.0,38.5507163,68.8305472,684000
2,0,54.0,38.5615057,68.739065,350000
2,8,73.0,38.55468165,68.81668724545256,650000
2,8,73.0,38.55468165,68.81668724545256,650000
2,2,40.0,38.5901913,68.75206367982065,250000
2,7,53.0,38.5305762,68.7763022,384000
2,2,55.0,38.5305762,68.7763022,426000
1,6,45.0,,,455000
5,4,95.0,,,750000
4,4,70.0,38.5615057,68.739065,540000
3,14,109.0,38.5707484,68.7886955,739020
1,2,79.0,,,349693
2,7,50.0,,,399000
3,2,64.0,38.5615057,68.739065,500000
2,6,50.0,,,161000
2,7,60.0,38.58288255,68.7482971,390000
3,11,64.0,38.55014405,68.76102166353772,460000
2,7,48.0,,,450000
2,7,52.0,,,185000
4,3,84.0,38.5215622,68.74921245,700000
3,0,70.0,38.5615057,68.739065,450000
3,9,80.0,38.5305762,68.7763022,800000
2,11,85.0,38.55014405,68.76102166353772,410000
1,5,53.0,38.5853222,68.71890381645422,190000
2,6,54.0,38.5858337,68.793715,330000
3,5,277.0,38.5507163,68.8305472,2100000
3,7,50.0,,,330000
1,10,50.0,38.5507163,68.8305472,200000
1,6,35.0,38.50599805,68.75511569013814,135000
3,5,110.0,38.5615057,68.739065,990000
1,12,42.0,38.5215622,68.74921245,380000
1,15,44.0,38.5871679,68.7869964,450000
2,2,61.0,38.54670385,68.74736905,500000
1,10,55.0,38.5507163,68.8305472,580000
2,4,45.0,38.5208346,68.74790775,335000
2,2,53.0,38.5305762,68.7763022,230000
3,5,70.0,38.5615057,68.739065,454000
2,3,42.0,,,480000
3,14,78.0,,,820100
1,6,20.0,38.5507163,68.8305472,110000
4,3,80.0,38.5615057,68.739065,700000
3,9,84.0,,,610000
1,4,45.0,38.5507163,68.8305472,186800
3,6,74.0,38.55510605,68.86382242476192,430000
3,7,128.0,38.58096865,68.79602632635067,880000
2,2,65.0,38.5507163,68.8305472,475000
1,13,49.0,38.5159565,68.6770451150539,451682
3,5,70.0,38.5507163,68.8305472,268000
2,1,42.0,38.5615057,68.739065,397000
3,6,85.0,38.5507163,68.8305472,308000
2,8,80.0,38.52225355,68.74991793788521,600000
3,5,88.0,38.5887216,68.73026537888512,850000
3,9,50.0,,,1824000
2,10,69.0,38.577858,68.7915239,902400
3,9,137.0,,,1521450
1,13,68.0,,,300000
3,12,80.0,38.5635832,68.7537962,510000
1,10,60.0,,,350000
4,5,83.0,38.57159655,68.76501266615352,430000
4,3,70.0,38.5615057,68.739065,600000
2,4,73.0,38.5615057,68.739065,348991
3,6,90.0,38.58527165,68.7282739598053,450000
2,8,66.0,38.5621345,68.75583104243432,420000
2,6,65.0,38.5507163,68.8305472,899999
3,13,81.0,38.5871679,68.7869964,370000
3,4,70.0,38.5305762,68.7763022,592800
4,12,200.0,38.52399065,68.74912565571961,2260000
4,12,127.0,38.563966,68.7969471,1532000
3,5,97.0,38.5077678,68.7681578,778000
3,9,80.0,38.5427547,68.8685532,837000
3,3,100.0,38.5871679,68.7869964,860000
4,2,148.0,38.52874565,68.7448214,820000
2,7,42.0,,,3700000
3,10,50.0,,,585000
4,4,90.0,38.5615057,68.739065,540000
3,2,90.0,38.564374400000005,68.73941921022708,437000
2,13,80.0,38.5858337,68.793715,508000
6,9,370.0,38.5858337,68.793715,3070000
6,3,155.0,,,1247750
4,11,113.0,,,753710
1,6,41.0,,,315460
5,9,171.0,,,1199560
6,4,141.0,,,1110790
4,10,107.0,,,732150
2,12,80.0,38.5408908,68.72091576322063,420000
2,6,50.0,,,454000
2,9,66.0,38.5507163,68.8305472,590000
4,1,90.0,38.5112209,68.73803768568288,370000
6,10,247.0,,,1700000
2,4,69.0,,,430000
2,14,50.0,,,575000
2,16,90.0,38.562076,68.7984058,440000
1,3,36.0,38.5112209,68.73803768568288,260000
2,6,69.0,38.5575994,68.76368975457416,440000
3,5,78.0,,,560000
2,1,43.0,38.5305762,68.7763022,380000
1,6,44.0,38.5456775,68.7773484,390000
2,10,45.0,38.5853222,68.71890381645422,145000
3,4,94.0,38.5885533,68.7787884,670000
3,6,103.0,38.5871679,68.7869964,760450
2,7,50.0,38.4881522,68.7153354,379999
1,1,16.0,,,114000
3,2,65.0,38.5425835,68.81521423589763,495000
3,2,72.0,38.5208346,68.74790775,635000
2,14,74.0,38.5706843,68.7897228,847500
3,4,108.0,38.5507163,68.8305472,735480
3,4,108.0,38.5507163,68.8305472,735480
2,9,96.0,38.5683072,68.7866566,600000
3,5,110.0,38.5425835,68.81521423589763,937900
1,2,34.0,,,355000
2,1,52.0,,,200000
3,12,107.0,38.5305762,68.7763022,599999
2,12,57.0,38.5507163,68.8305472,399999
3,7,120.0,38.5686785,68.79479377896965,1150000
1,15,41.0,,,480000
3,7,135.0,38.5706843,68.7897228,850000
2,5,64.0,38.5127956,68.7277718,390000
3,3,70.0,38.5615057,68.739065,510000
1,19,41.0,38.5077678,68.7681578,100000
1,1,47.0,38.5858337,68.793715,420000
2,6,78.0,38.5823233,68.74831405,520000
3,2,50.0,,,520000
2,13,70.0,,,450000
1,3,38.0,38.5615057,68.739065,260000
4,10,127.0,,,869060
6,4,171.0,,,1347140
2,17,76.0,,,450530
2,3,50.0,,,680000
6,9,161.0,,,1129420
1,15,45.0,38.5305762,68.7763022,200000
2,16,70.0,38.5305762,68.7763022,513000
3,1,65.0,,,540000
3,8,104.0,38.5885533,68.7787884,460000
6,15,146.0,,,898780
1,11,55.0,,,300000
2,2,68.0,38.5305762,68.7763022,265000
2,1,50.0,38.5305762,68.7763022,265000
2,15,65.0,38.5853222,68.71890381645422,499400
1,15,54.0,,,334700
4,16,130.0,38.5507163,68.8305472,668000
4,3,80.0,38.5077678,68.7681578,621500
3,3,127.0,38.5615057,68.739065,955000
2,12,99.0,,,653500
1,9,42.0,38.5077678,68.7681578,180000
6,14,148.0,,,927960
3,13,122.0,38.563966,68.7969471,892000
2,3,48.0,38.5615057,68.739065,365000
2,5,45.0,38.5305762,68.7763022,265000
2,10,64.0,38.55014405,68.76102166353772,624250
2,17,83.0,38.58096865,68.79602632635067,489000
2,14,77.0,,,310000
3,1,46.0,38.5602287,68.8263841,320000
2,4,45.0,38.5615057,68.739065,430000
3,3,74.0,,,580000
3,2,91.0,,,678000
1,10,47.0,38.5507163,68.8305472,396564
2,7,73.0,38.562076,68.7984058,615000
2,3,43.0,38.5311744,68.751064,333000
2,11,92.0,,,570000
3,3,129.0,,,838240
2,3,50.0,38.5305762,68.7763022,350000
1,1,28.0,38.5507163,68.8305472,350000
3,4,76.0,38.54670385,68.74736905,830000
3,14,101.0,,,621400
4,9,118.0,38.5615057,68.739065,980000
4,9,77.0,38.5425835,68.81521423589763,730000
2,6,78.0,38.5507163,68.8305472,457000
3,2,68.0,38.5615057,68.739065,395000
2,1,68.0,38.5305762,68.7763022,550000
2,2,36.0,38.5305762,68.7763022,160000
1,1,40.0,38.5305762,68.7763022,160000
5,3,87.0,38.5305762,68.7763022,700000
2,6,37.0,38.5305762,68.7763022,282000
2,12,56.0,38.5305762,68.7763022,420000
3,3,73.0,38.5305762,68.7763022,570000
3,8,130.0,38.5834656,68.7891768,1200000
2,3,48.0,,,421000
2,20,68.0,38.5853222,68.71890381645422,185000
3,1,115.0,38.52874565,68.7448214,630000
4,12,50.0,,,2429000
3,5,79.0,,,553181
2,4,55.0,38.5305762,68.7763022,265000
1,2,42.0,38.5540499,68.78854784999999,250000
2,4,40.0,38.5858337,68.793715,315000
2,3,37.0,38.5305762,68.7763022,250000
4,2,80.0,38.5615057,68.739065,678000
2,3,37.0,38.5615057,68.739065,385000
2,4,48.0,38.5305762,68.7763022,425000
2,9,45.0,38.5305762,68.7763022,280000
2,12,50.0,38.5540499,68.78854784999999,206000
1,7,36.0,38.5112209,68.73803768568288,164160
2,19,60.0,38.5615057,68.739065,170000
3,1,75.0,38.5305762,68.7763022,520000
6,3,185.0,,,1489250
2,6,50.0,38.5644634,68.7598051,410000
3,9,50.0,,,600000
2,4,42.0,38.5425835,68.81521423589763,380000
4,9,85.0,38.5615057,68.739065,550000
3,9,80.0,38.5507163,68.8305472,487000
2,4,50.0,,,350000
3,2,126.0,,,900000
3,1,66.0,,,620000
3,2,55.0,38.55844695,68.74822573217185,620000
3,2,80.0,38.54670385,68.74736905,720000
2,10,49.0,38.57159655,68.76501266615352,380000
1,7,50.0,,,368880
2,6,47.0,38.5227788,68.766135,225400
3,11,115.0,,,710000
2,8,50.0,38.5871679,68.7869964,360878
4,4,80.0,,,235000
2,5,64.0,,,572000
3,10,156.0,38.52225355,68.74991793788521,1035000
1,8,46.0,38.5507163,68.8305472,320000
2,8,59.0,38.5507163,68.8305472,405000
3,8,97.0,38.5507163,68.8305472,665000
2,9,74.0,38.5853222,68.71890381645422,498000
1,7,61.0,,,490000
1,4,63.0,38.6073612,68.76542276524367,350000
4,1,100.0,38.4858772,68.7131356,260000
